season	team_id	team_name	status	team_url	wins	losses	ties	win_percentage	points_for	points_against	net_points	touchdowns	home_record	road_record	division_record	division_win_percentage	conference_record	conference_win_percentage	nonconference_record	winning_streak	last_5_record
2001	OAK	Oakland Raiders	z	http://www.nfl.com/teams/profile?team=OAK	10	6	0	.625	399	327	72	46	5-3	5-3	6-2	.750	7-5	.583	3-1	3L	2-3
2001	SEA	Seattle Seahawks		http://www.nfl.com/teams/profile?team=SEA	9	7	0	.563	301	324	-23	34	6-2	3-5	5-3	.625	8-4	.667	1-3	2W	3-2
2001	DEN	Denver Broncos		http://www.nfl.com/teams/profile?team=DEN	8	8	0	.500	340	339	1	35	6-2	2-6	4-4	.500	5-7	.417	3-1	1L	2-3
2001	KC	Kansas City Chiefs		http://www.nfl.com/teams/profile?team=KC	6	10	0	.375	320	344	-24	34	3-5	3-5	4-4	.500	5-7	.417	1-3	1L	3-2
2001	SD	San Diego Chargers		http://www.nfl.com/teams/profile?team=SD	5	11	0	.313	332	321	11	35	4-4	1-7	1-7	.125	3-9	.250	2-2	9L	0-5
2001	CHI	Chicago Bears	z	http://www.nfl.com/teams/profile?team=CHI	13	3	0	.813	338	203	135	37	7-1	6-2	6-2	.750	10-2	.833	3-1	4W	4-1
2001	GB	Green Bay Packers	y	http://www.nfl.com/teams/profile?team=GB	12	4	0	.750	390	266	124	47	7-1	5-3	6-2	.750	9-3	.750	3-1	3W	4-1
2001	TB	Tampa Bay Buccaneers	y	http://www.nfl.com/teams/profile?team=TB	9	7	0	.563	324	280	44	34	5-3	4-4	4-4	.500	7-5	.583	2-2	1L	3-2
2001	MIN	Minnesota Vikings		http://www.nfl.com/teams/profile?team=MIN	5	11	0	.313	290	390	-100	35	5-3	0-8	3-5	.375	4-8	.333	1-3	4L	1-4
2001	DET	Detroit Lions		http://www.nfl.com/teams/profile?team=DET	2	14	0	.125	270	424	-154	30	2-6	0-8	1-7	.125	2-10	.167	0-4	1W	2-3
2001	PHI	Philadelphia Eagles	z	http://www.nfl.com/teams/profile?team=PHI	11	5	0	.688	343	208	135	38	4-4	7-1	6-2	.750	8-4	.667	3-1	2W	4-1
2001	WAS	Washington Redskins		http://www.nfl.com/teams/profile?team=WAS	8	8	0	.500	256	303	-47	25	4-4	4-4	4-4	.500	6-6	.500	2-2	2W	3-2
2001	NYG	New York Giants		http://www.nfl.com/teams/profile?team=NYG	7	9	0	.438	294	321	-27	32	5-3	2-6	4-4	.500	5-7	.417	2-2	2L	2-3
2001	ARI	Arizona Cardinals		http://www.nfl.com/teams/profile?team=ARI	7	9	0	.438	295	343	-48	33	3-5	4-4	2-6	.250	4-8	.333	3-1	1L	2-3
2001	DAL	Dallas Cowboys		http://www.nfl.com/teams/profile?team=DAL	5	11	0	.313	246	338	-92	26	4-4	1-7	4-4	.500	5-7	.417	0-4	1L	2-3
2001	STL	St. Louis Rams	z	http://www.nfl.com/teams/profile?team=STL	14	2	0	.875	503	273	230	62	6-2	8-0	7-1	.875	10-2	.833	4-0	6W	5-0
2001	SF	San Francisco 49ers	y	http://www.nfl.com/teams/profile?team=SF	12	4	0	.750	409	282	127	51	7-1	5-3	6-2	.750	8-4	.667	4-0	1W	3-2
2001	NO	New Orleans Saints		http://www.nfl.com/teams/profile?team=NO	7	9	0	.438	333	409	-76	36	3-5	4-4	4-4	.500	5-7	.417	2-2	4L	1-4
2001	ATL	Atlanta Falcons		http://www.nfl.com/teams/profile?team=ATL	7	9	0	.438	291	377	-86	29	3-5	4-4	3-5	.375	6-6	.500	1-3	2L	1-4
2001	CAR	Carolina Panthers		http://www.nfl.com/teams/profile?team=CAR	1	15	0	.063	253	410	-157	27	0-8	1-7	0-8	.000	1-11	.083	0-4	15L	0-5
